Statistical profiling result from isolate-0x58ed0c0-10159-v8.log, (58127 ticks, 470 unaccounted, 0 excluded).

 [Summary]:
   ticks  total  nonlib   name
     45    0.1%    0.2%  LazyCompile: *$m_Lamf_core_parser_Annotations$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:12445:42
     45    0.1%    0.2%  LazyCompile: *$f_sc_LinearSeqOptimized__last__O /home/post/projects/webapi-parser/js/module/webapi-parser.js:295950:43
     44    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:44902:64
     44    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:35850:84
     44    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:234886:156
     44    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:12683:57
     44    0.1%    0.2%  LazyCompile: *$f_sc_TraversableOnce__mkString__T__T__T__T /home/post/projects/webapi-parser/js/module/webapi-parser.js:42170:53
     43    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:228578:68
     43    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:184602:84
     43    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:11125:136
     42    0.1%    0.1%  LazyCompile: *sanitization /home/post/projects/node-raml-sanitize/raml-sanitize.js:172:34
     42    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:200450:21
     42    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:106716:21
     42    0.1%    0.1%  LazyCompile: *$f_scm_SetLike__toSeq__sc_Seq /home/post/projects/webapi-parser/js/module/webapi-parser.js:305694:39
     42    0.1%    0.1%  LazyCompile: *$c_Lamf_plugins_document_webapi_parser_spec_declaration_OasScalarShapeEmitter /home/post/projects/webapi-parser/js/module/webapi-parser.js:259663:87
     42    0.1%    0.1%  LazyCompile: *$as_scm_ListBuffer /home/post/projects/webapi-parser/js/module/webapi-parser.js:322586:28
     42    0.1%    0.1%  LazyCompile: *$as_Lamf_plugins_document_webapi_contexts_JsonSchemaEmitterContext /home/post/projects/webapi-parser/js/module/webapi-parser.js:234081:76
     41    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:12614:162
     41    0.1%    0.1%  LazyCompile: *$f_s_concurrent_Future__map__F1__s_concurrent_ExecutionContext__s_concurrent_Future /home/post/projects/webapi-parser/js/module/webapi-parser.js:41210:93
     41    0.1%    0.1%  LazyCompile: *$as_Lamf_core_model_domain_AmfElement /home/post/projects/webapi-parser/js/module/webapi-parser.js:1407:47
     40    0.1%    0.1%  LazyCompile: *resOnFinish _http_server.js:664:21
     40    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:96108:92
     40    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:323417:73
     40    0.1%    0.1%  LazyCompile: *$m_Lorg_yaml_model_NoMark$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:70710:36
     40    0.1%    0.1%  LazyCompile: *$f_scg_Growable__loop$1__pscg_Growable__sc_LinearSeq__V /home/post/projects/webapi-parser/js/module/webapi-parser.js:42402:65
     40    0.1%    0.1%  LazyCompile: *$f_sc_TraversableOnce__copyToArray__O__I__V /home/post/projects/webapi-parser/js/module/webapi-parser.js:42162:53
     40    0.1%    0.1%  LazyCompile: *$f_sc_TraversableLike__builder$1__psc_TraversableLike__scg_CanBuildFrom__scm_Builder /home/post/projects/webapi-parser/js/module/webapi-parser.js:187136:94
     39    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:65065:21
     39    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:37297:99
     39    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:300954:130
     39    0.1%    0.1%  LazyCompile: *$as_sc_TraversableOnce /home/post/projects/webapi-parser/js/module/webapi-parser.js:42286:32
     39    0.1%    0.1%  LazyCompile: *$as_sc_LinearSeq /home/post/projects/webapi-parser/js/module/webapi-parser.js:305628:26
     38    0.1%    0.1%  LazyCompile: *isArrayOf /home/post/projects/webapi-parser/js/module/webapi-parser.js:811:36
     38    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:44816:58
     38    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:319713:54
     38    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:315211:49
     38    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:259684:118
     38    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:12296:62
     38    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:108349:65
     37    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:109262:71
     37    0.1%    0.1%  LazyCompile: *$m_sci_Map$EmptyMap$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:310948:30
     37    0.1%    0.1%  LazyCompile: *$as_Lorg_yaml_model_YPart /home/post/projects/webapi-parser/js/module/webapi-parser.js:35739:35
     36    0.1%    0.1%  LazyCompile: *processImmediate internal/timers.js:402:28
     36    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:95865:54
     36    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:227219:57
     36    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:167357:134
     36    0.1%    0.1%  LazyCompile: *$m_Lamf_plugins_domain_shapes_metamodel_ScalarShapeModel$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:298587:67
     35    0.1%    0.1%  LazyCompile: *expressInit /home/post/projects/osprey-profiling/app/node_modules/express/lib/middleware/init.js:29:30
     35    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:87667:163
     35    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:311126:60
     35    0.1%    0.1%  LazyCompile: *$m_s_Array$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:108425:21
     35    0.1%    0.1%  LazyCompile: *$m_Lamf_core_metamodel_domain_extensions_PropertyShapeModel$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:254449:70
     34    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:65063:133
     34    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:323346:71
     34    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:311244:60
     34    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:265828:59
     34    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:13772:113
     34    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/router/engine.js:638:19
     34    0.1%    0.1%  LazyCompile: *$m_Lamf_core_emitter_BaseEmitters_package$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:11209:52
     33    0.1%    0.1%  LazyCompile: *_flushOutput _http_outgoing.js:858:63
     33    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:311015:60
